,-0.5574406,1.535621
,-0.5574406,1.535621
,-0.6133221,1.616143
,-0.6133221,1.616143
,-0.6432724,1.670118
,-0.6432724,1.670118
,-0.6915636,1.706694
,-0.6915636,1.706694
,-0.7202671,1.733414
,-0.7202671,1.733414
,-0.774131,1.774729
,-0.774131,1.774729
,-0.7951573,1.814667
,-0.8069275,1.858433
,-0.8069275,1.858433
,-0.8201683,1.923542
,-0.8201683,1.923542
,-0.8250109,1.974094
,-0.8250109,1.974094
,-0.8303324,2.032415
,-0.8303324,2.032415
,-0.833903,2.113144
,-0.833903,2.113144
,-0.8360876,2.202456
,-0.8360876,2.202456
,-0.8808626,2.33007
,-0.8808626,2.33007
,-0.8808626,2.33007
,-0.884178,2.394225
,-0.884178,2.394225
,-0.9079788,2.482627
,-0.9079788,2.482627
,-0.9369158,2.504315
,-0.9369158,2.504315
,-0.963949,2.59391
,-0.963949,2.59391
,-1.023081,2.721515
,-1.023081,2.721515
,-0.9451383,2.943839
,-1.093065,3.111534
,-1.093065,3.111534
,-1.366153,3.455952
,-1.366153,3.455952
,-1.328323,3.482072
,-1.328323,3.482072
,-1.162592,3.532271
,-1.162592,3.532271
,-0.9434978,3.577415
,-0.9434978,3.577415
,-0.8083477,3.685786
,-0.8083477,3.685786
,-0.45298,3.783217
,-0.45298,3.783217
,0.01436577,3.861563
,0.1381285,3.894023
,0.1381285,3.894023
,0.1381285,3.894023
,0.8876381,4.057586
,0.8876381,4.057586
,0.8876381,4.057586
,1.37061,4.129449
,1.37061,4.129449
,1.866259,4.184665
,1.866259,4.184665
,2.471331,4.189202
,2.471331,4.189202
,2.916009,4.335257
,2.916009,4.335257
,3.361956,4.352407
,3.361956,4.352407
,3.807804,4.338161
,3.807804,4.338161
,4.170928,4.36541
,4.751109,4.358953
,4.751109,4.358953
,4.904359,4.346794
,4.904359,4.346794
,5.12015,4.30005
,5.12015,4.30005
,5.234075,4.289986
,5.234075,4.289986
,5.328272,4.226331
,5.328272,4.226331
,5.433791,4.224207
,5.433791,4.224207
,5.448996,4.223738
,5.443858,4.165012
,5.443858,4.165012
,5.443858,4.165012
,5.438644,4.01191
,5.438644,4.01191
,5.438644,4.01191
,5.354105,3.909923
,5.354105,3.909923
,5.275223,3.833486
,5.275223,3.833486
,5.226067,3.797583
,5.226067,3.797583
,5.037131,3.829204
,5.037131,3.829204
,4.97849,3.833172
,5.000725,3.751139
,4.919206,3.694427
,4.919206,3.694427
,4.919206,3.694427
,4.949781,3.570094
,4.949781,3.570094
,4.965443,3.509832
,4.965443,3.509832
,4.876553,3.425539
,4.876553,3.425539
,4.839188,3.386328
,4.839188,3.386328
,4.772973,3.244865
,4.772973,3.244865
,4.781914,3.082509
,4.708659,2.870701
,4.708659,2.870701
,4.53731,2.653256
,4.400416,2.573641
,4.400416,2.573641
,4.400416,2.573641
,4.289749,2.448507
,4.289749,2.448507
,4.125679,2.171377
,4.125679,2.171377
,4.090324,2.050256
,4.090324,2.050256
,4.099288,2.020618
,4.092572,1.946767
,4.092572,1.946767
,4.052899,1.809882
,4.052899,1.809882
,4.032819,1.693902
,4.032819,1.693902
,3.855842,1.336166
,3.855842,1.336166
,3.855842,1.336166
,3.888835,1.081144
,3.888835,1.081144
,3.950292,0.8456756
,3.950292,0.8456756
,3.714101,0.6258405
,3.714101,0.6258405
,4.114398,0.3752562
,4.114398,0.3752562
,3.33299,0.02173469
,3.33299,0.02173469
,3.563445,-0.1400208
,3.563445,-0.1400208
,2.887747,0.05000889
,3.124543,-0.7990592
,3.124543,-0.7990592
,2.927104,-1.166828
,2.927104,-1.166828
,3.145877,-1.256179
,3.145877,-1.256179
,2.643688,-1.64074
,2.643688,-1.64074
,2.590132,-1.777147
,2.590132,-1.777147
,2.4632,-2.0302
,2.4632,-2.0302
,2.374131,-2.215562
,2.374131,-2.215562
,2.253739,-2.388559
,2.165323,-2.528371
,2.165323,-2.528371
,2.165323,-2.528371
,1.945232,-2.831366
,1.945232,-2.831366
,1.945232,-2.831366
,1.826035,-2.949202
,1.826035,-2.949202
,1.750909,-3.036326
,1.750909,-3.036326
,1.683867,-3.139249
,1.683867,-3.139249
,1.586892,-3.173717
,1.586892,-3.173717
,1.569151,-3.199032
,1.517436,-3.312197
,1.517436,-3.312197
,1.425509,-3.431458
,1.376547,-3.489126
,1.376547,-3.489126
,1.376547,-3.489126
,1.256329,-3.559742
,1.256329,-3.559742
,1.202917,-3.667485
,1.202917,-3.667485
,1.143956,-3.714375
,1.143956,-3.714375
,1.081119,-3.806832
,1.081119,-3.806832
,0.9814041,-3.824695
